index,rho,total_istar,pressure_offset_istar,bootstrap_istar,driven_istar,istar_per_jparallel,cppr_norm,tmf_norm,cid0,cid2,reconstructed_total_istar,rb2av
94,0.42727272727,1.3919063,-0.01768845325829277,0.15229970754684422,1.2572950457114487,0.9732778846973908,-0.21276635,1.080391416018408,0.9263071208929963,0.8970223798794881,1.3919063,1.1983654158923682
95,0.43181818182,1.3884694,-0.017823763109500755,0.15773750756524382,1.2485556555442567,0.9728751517930124,-0.21374384,1.0795120983485862,0.9238307717844724,0.8931984530914142,1.3884693999999997,1.2010967136815351
96,0.43636363636,1.3849905,-0.017970531153515983,0.1634318808322243,1.2395291503212917,0.9724786877182289,-0.21484681,1.078627341854898,0.9213433094493795,0.8893714428234851,1.3849905,1.2038429841831295
97,0.44090909091,1.3814683,-0.018128543965082188,0.16931208754408728,1.2302847564209953,0.9720882300646317,-0.21607168,1.0777373705448003,0.9188446937248582,0.8855413619477843,1.3814683000000003,1.2066050700652275
98,0.44545454545,1.3779017,-0.01829762790532324,0.17533114432124527,1.2208681835840776,0.9717036834941648,-0.2174149,1.0768424105782408,0.916334884733742,0.8817082235016203,1.3779016999999996,1.2093836197954324
99,0.45,1.3742896,-0.01847759383854644,0.18138083016211298,1.2113863636764333,0.9713248744797471,-0.21887297,1.0759426900944686,0.9138138404508527,0.877872039291905,1.3742895999999998,1.2121793941697578
100,0.45454545455,1.370631,-0.018668247780890435,0.18741686065891464,1.2018823871219755,0.9709516038560846,-0.22044242,1.0750384392615173,0.9112815202902477,0.8740328219479392,1.3706309999999997,1.2149931974430863
101,0.45909090909,1.3669247,-0.018869377107810753,0.19336446987892233,1.1924296072288882,0.9705835667846269,-0.22211988,1.0741298901772391,0.9087378805098297,0.8701905823000693,1.3669246999999998,1.2178259844280037
102,0.46363636364,1.3631697,-0.019080831635988782,0.19908010013913235,1.1831704314968563,0.9702207200534383,-0.223902,1.0732172768445642,0.9061828791921618,0.866345332216425,1.3631696999999998,1.2206783938054189
103,0.46818181818,1.3593647,-0.019302412303046697,0.20439561060506514,1.1742715016979817,0.9698627902337914,-0.22578552,1.0723008350972767,0.9036164715100776,0.8624970819138804,1.3593647000000002,1.2235513706836696
104,0.47272727273,1.3555086,-0.019533952424953625,0.20939655405824478,1.1656459983667085,0.9695096272581608,-0.22776723,1.0713808025752731,0.90103861368554,0.8586458422029528,1.3555085999999996,1.2264457182130724
105,0.47727272727,1.3516002,-0.01977527053553273,0.2141333214502357,1.157242149085297,0.9691609950237984,-0.22984401,1.070457418749305,0.8984492600668619,0.8547916228356028,1.3516002,1.2293623653529178
106,0.48181818182,1.3476385,-0.020026217034956145,0.21852083698154925,1.1491438800534068,0.968816768903262,-0.23201281,1.06953092479727,0.895848364814794,0.8509344334566535,1.3476385,1.2323021150347315
107,0.48636363636,1.3436222,-0.02028659590483605,0.22251007303661147,1.1413987228682243,0.9684766181269134,-0.23427065,1.0686015636784383,0.8932358814712433,0.8470742833633665,1.3436221999999998,1.235266048321672
108,0.49090909091,1.3395502,-0.020556271178912327,0.22600826762162135,1.1340982035572913,0.9681404364908535,-0.23661462,1.067669580034486,0.8906117620291039,0.8432111809801353,1.3395502000000004,1.238254978671953
109,0.49545454545,1.3354213,-0.02083508730799575,0.22901566916052454,1.127240718147471,0.9678080119802447,-0.2390419,1.0667352202637195,0.8879759592133725,0.8393451351436174,1.3354213,1.2412698689897779
110,0.5,1.3312343,-0.021122900806374544,0.23158488823387538,1.1207723125724989,0.9674791555408218,-0.24154976,1.0657987324715927,0.8853284227680593,0.8354761530172342,1.3312342999999998,1.2443116733540294
