    0.74459865E+00
   -0.94091421E-02
    0.13104599E-02
  300
 -2.08823068E+05
 -2.10789685E+05
 -2.12719271E+05
 -2.14605173E+05
 -2.16439899E+05
 -2.18215018E+05
 -2.19921038E+05
 -2.21547143E+05
 -2.23081511E+05
 -2.24509622E+05
 -2.25819855E+05
 -2.27012223E+05
 -2.28093551E+05
 -2.29068982E+05
 -2.29942549E+05
 -2.30717224E+05
 -2.31394800E+05
 -2.31975914E+05
 -2.32459986E+05
 -2.32845162E+05
 -2.33128245E+05
 -2.33304582E+05
 -2.33367964E+05
 -2.33310465E+05
 -2.33122281E+05
 -2.32791517E+05
 -2.32303950E+05
 -2.31642740E+05
 -2.30788099E+05
 -2.29716902E+05
 -2.28402229E+05
 -2.26812842E+05
 -2.24912564E+05
 -2.22659572E+05
 -2.20005563E+05
 -2.16894792E+05
 -2.13262956E+05
 -2.09035897E+05
 -2.04128092E+05
 -1.98440908E+05
 -1.91860547E+05
 -1.84255771E+05
 -1.75474820E+05
 -1.65343447E+05
 -1.53656649E+05
 -1.40190817E+05
 -1.24666801E+05
 -1.07427330E+05
 -8.95246852E+04
 -7.21208672E+04
 -5.64122182E+04
 -4.36646484E+04
 -3.52368115E+04
 -3.26073339E+04
 -3.74087736E+04
 -5.14495100E+04
 -7.68105211E+04
 -1.15705291E+05
 -1.72266786E+05
 -2.55167948E+05
 -3.97910915E+05
 -5.98210594E+05
 -7.40642910E+05
 -6.82309836E+05
 -4.37277261E+05
 -3.16004248E+05
 -1.66340302E+05
  7.15991855E+05
  7.16001891E+05
  7.15972772E+05
  7.15991507E+05
  7.16013111E+05
  7.16011212E+05
  7.15970192E+05
  7.15880982E+05
  7.15738893E+05
  7.15541957E+05
  7.15289925E+05
  7.14983494E+05
  7.14623820E+05
  7.14212654E+05
  7.13752005E+05
  7.13243999E+05
  7.12690738E+05
  7.12094095E+05
  7.11456098E+05
  7.10778774E+05
  7.10064330E+05
  7.09315699E+05
  7.08534455E+05
  7.07722091E+05
  7.06880110E+05
  7.06009964E+05
  7.05113048E+05
  7.04190497E+05
  7.03242483E+05
  7.02264718E+05
  7.01258131E+05
  7.00224537E+05
  6.99165482E+05
  6.98082393E+05
  6.96976564E+05
  6.95846155E+05
  6.94691405E+05
  6.93513438E+05
  6.92313214E+05
  6.91091735E+05
  6.89847930E+05
  6.88581456E+05
  6.87293281E+05
  6.85984203E+05
  6.84653858E+05
  6.83296483E+05
  6.81911916E+05
  6.80500952E+05
  6.79064072E+05
  6.77600110E+05
  6.76109270E+05
  6.74592209E+05
  6.73052317E+05
  6.71503565E+05
  6.69947804E+05
  6.68385054E+05
  6.66801996E+05
  6.65185557E+05
  6.63536048E+05
  6.61854861E+05
  6.60145881E+05
  6.58409444E+05
  6.56642923E+05
  6.54831130E+05
  6.52971860E+05
  6.51068146E+05
  6.49136314E+05
  6.47178709E+05
  6.45187261E+05
  6.43134383E+05
  6.41017917E+05
  6.38855760E+05
  6.36674261E+05
  6.34471799E+05
  6.32223334E+05
  6.29918414E+05
  6.27567524E+05
  6.25202155E+05
  6.22821827E+05
  6.20384753E+05
  6.17872073E+05
  6.15293092E+05
  6.12665187E+05
  6.09984573E+05
  6.07231354E+05
  6.04401417E+05
  6.01491050E+05
  5.98498074E+05
  5.95420361E+05
  5.92255851E+05
  5.89001193E+05
  5.85651795E+05
  5.82212844E+05
  5.78696914E+05
  5.75083156E+05
  5.71322192E+05
  5.67423020E+05
  5.63417402E+05
  5.59326280E+05
  5.55198736E+05
  5.51054668E+05
  5.46927947E+05
  5.42884024E+05
  5.38999698E+05
  5.35235425E+05
  5.31567738E+05
  5.28035425E+05
  5.24660708E+05
